end_date,intrinsic,trigger
2007-01-31,Total VMT in January 2007 decreased 0.7% year-over-year; Michigan DOT leased a dynamic lane merge system for I-94; general traffic control design principles and USDOT information exchange.,
2007-02-28,US road travel decreased by 1.9% in February 2007 (215.1 billion VMT). US DOT reported 2007 traffic trends converging to a 'perfect storm'. Expected traffic congestion on Feb 23rd from JFK to New Haven.,
2007-03-31,Realized vehicle miles traveled increased by 0.3% in March 2007 compared to March 2006; ongoing traffic volume data collection and U.S. economic growth projections.,
2007-04-30,"Travel on US roads declined by -0.4% in April 2007 compared to April 2006, totaling 247.9 billion vehicle miles.",
2007-05-31,"Traffic volumes on U.S. roadways increased by 0.9% in May 2007 compared to May 2006, reaching 265.0 billion vehicle miles, reflecting an ongoing trend of increasing traffic and the start of peak travel season.",
2007-06-30,"Realized -0.5% change in vehicle miles traveled for June 2007. Ongoing concerns about traffic volumes, travel speeds, and congestion, with considerations for technology and infrastructure design to mitigate issues.",
2007-07-31,"Vehicle miles traveled increased by 0.4% in July 2007; traffic counts rose on Polk Parkway, expected to increase in Northeast Area; studies on highway safety conducted.",
2007-08-31,Vehicle miles traveled (VMT) increased by 1.6% in August 2007 compared to August 2006. Declining aircraft size continued to exacerbate air travel congestion.,
2007-09-30,"VMT decreased in September 2007, with expected continued decline; states applied for Corridors of the Future program; ongoing ethanol industry expansion projected to increase traffic; expected high traffic volume during peak times.",
2007-10-31,"Total VMT in October 2007 was 256.9 billion miles, a 0.1% increase year-over-year, with cumulative VMT stable. Routine traffic control inspections and volume counting activities were conducted.",
2007-11-30,"Realized 0.5% decrease in US vehicle miles traveled in November 2007; general traffic dynamics, management concerns, and predictions for continued flat/declining VMT.",
2007-12-31,"Vehicle miles traveled (VMT) decreased by 3.9% in December 2007 compared to 2006, continuing a cumulative decrease for 2007. General focus on traffic safety, regulation, smart management, and expected holiday congestion.",
2008-01-31,Total vehicle miles traveled in January 2008 decreased by 1.7% year-over-year. General impact of gasoline prices on driving behavior and traffic volumes. High traffic in New Jersey and a 1.48% annual increase in Cape Cod traffic.,
2008-02-29,"Realized 0.4% decrease in VMT for February 2008 vs. 2007. Ongoing traffic flow challenges, infrastructure projects, and transportation planning considerations.",
2008-03-31,"Total US vehicle miles traveled declined by 4.3% in March 2008 compared to March 2007, reflecting ongoing traffic volume concerns.",
2008-04-30,"Total VMT in April 2008 decreased by 1.8% compared to April 2007, likely due to continued high fuel prices and economic uncertainty.",
2008-05-31,"May 2008 traffic volume decreased 3.7% year-over-year, with cumulative 2008 travel down 2.4%. Traffic is affected by general factors, ongoing projects, and construction, including the Lithonia Industrial Boulevard extension.",
2008-06-30,VMT decreased by 4.7% in June 2008 (YoY) and 2.8% cumulatively for 2008; expected high traffic volumes during peak travel season.,
2008-07-31,"Daily traffic volumes generally increase annually, with specific intersection data showing peak hourly volumes. FHWA formalized pedestrian/vehicle counting methodology.","Total vehicle miles traveled (VMT) decreased by 3.6% year-over-year, likely due to high fuel prices and economic uncertainty."
2008-08-31,"Realized 5.6% decrease in vehicle miles traveled (VMT) in August 2008 compared to August 2007; general traffic patterns, management strategies, and historical safety trends.","Beijing Olympics (August 8-24, 2008) potentially increasing traffic volumes."
2008-09-30,CFR 620 Subpart J requires traffic volume analysis. Traffic counts primarily used for signal evaluations. Route 70 roadway identified as inadequate for daily traffic. US VMT decreased 4.4% in September 2008 compared to prior year.,
2008-10-31,"Total vehicle miles traveled (VMT) in October 2008 decreased by 3.5% compared to October 2007, reaching an estimated 249.7 billion miles.",
2008-11-30,Travel on all roads and streets declined by 5.3% in November 2008 compared to November 2007; traffic volumes also decreased regionally.,
2008-12-31,US vehicle miles traveled declined by 1.6% in December 2008 compared to December 2007; long-haul truck traffic projected to increase.,
2009-01-31,Indiana DOT's ongoing traffic management plan and use of travel time signs; Port of Tampa Bay's established cargo handling operations; White Flint Sector Plan's traffic observations; regular reporting of new vehicle application statistics; US VMT declined 3.1% (-7.0 billion vehicle miles) in January 2009 vs. January 2008.,
2009-02-28,Realized -0.9% decline in vehicle miles traveled for February 2009 compared to February 2008; ongoing traffic congestion and challenges.,
2009-03-31,Total vehicle miles traveled (VMT) in March 2009 decreased by 1.2% compared to March 2008; cumulative 2009 VMT decreased by 1.7%.,
2009-04-30,"April 2009 VMT increased 0.6% year-over-year; cumulative 2009 VMT down 1.1%. High traffic volumes, peak hour congestion, and ongoing traffic management efforts were expected, influenced by seasonal factors.",
2009-05-31,"US total road travel in May 2009 increased 0.1% (0.2B vehicle miles) vs. May 2008, reaching 257.3B vehicle miles. Georgia DOT policy requires porous asphalt on high-volume interstates/state routes. Traffic volume in Vineland, NJ, dropped to 100 trips/hour.",
2009-06-30,"Monthly US VMT in June 2009 was 256.7 billion vehicle miles, a 2.0% decrease from June 2008, and cumulative travel for 2009 changed by -0.4%.",
2009-07-31,US vehicle miles traveled increased by 2.3% in July 2009 compared to July 2008. High traffic volumes and congestion persisted in various corridors.,
2009-08-31,"Total vehicle miles traveled in August 2009 increased 0.7% year-over-year; continued growth in container counts and traffic volumes, with expected increases due to construction and peak travel.",
2009-09-30,"Travel increased by 2.5% in September 2009 compared to prior year, reaching 240.7 billion vehicle miles. Traffic volume, flow, and fatalities remained significant concerns.",
2009-10-31,Total travel in October 2009 decreased by 0.5% year-over-year; cumulative 2009 travel increased by 0.2%. Drivers have been declining over the past two years.,
2009-11-30,"Total vehicle miles traveled (VMT) in November 2009 increased by 1.4% year-over-year. Ongoing US DOT projects aim to improve traffic infrastructure and safety, utilizing concepts like Design Hour Volume.",
2009-12-31,"Realized VMT for December 2009 showed 0.0% change from 2008. Context includes routine traffic management, existing highway plans, the MUTCD 2009 Edition release, and discussions on road capacity and future projects.",
2010-01-31,"Total travel in January 2010 decreased by 1.6% from January 2009. Traffic volumes fluctuated, increasing on some routes like I-94/I-95 and decreasing on others, with high daily volumes on Coast Highway.",
2010-02-28,Realized 2.9% decline in Vehicle Miles Traveled (VMT) for February 2010 compared to February 2009. General increases in air travel and traffic volumes observed in specific regions.,
2010-03-31,"US vehicle miles traveled increased by 2.3% in March 2010 vs March 2009. Statewide traffic counts increased by 1.2% in 2010, with tourism traffic up 3.9%.",
2010-04-30,April 2010 total travel estimated at 255.9 billion vehicle miles (+1.2% from April 2009). Traffic volumes fluctuate seasonally and are monitored for flow.,
2010-05-31,"May 2010 vehicle miles traveled increased by 0.1% year-over-year to 260.6 billion. Cumulative 2010 VMT decreased by 0.1%. General facts on traffic forecasting, infrastructure, and historical travel growth.",
2010-06-30,"Realized VMT for June 2010 increased 1.3% year-over-year. Context includes ongoing traffic impact study standards, transportation policies by DOTs, existing roadway conditions, and highway standards maintenance.",
2010-07-31,US vehicle miles traveled increased by 0.8% in July 2010 compared to July 2009; high traffic volumes are expected during this peak travel season.,
2010-08-31,"Travel on all roads and streets increased by 1.6% (4.3 billion vehicle miles) for August 2010 compared to August 2009, reaching 267.4 billion VMT.",
2010-09-30,"US vehicle miles traveled (VMT) increased by 1.5% in September 2010 vs 2009. New York City, including the Staten Island Expressway, is known for slow speeds and heavy peak hour traffic. Standard traffic management tools are widely used.",
2010-10-31,"October 2010 vehicle miles traveled increased 1.9% year-over-year, with cumulative 2010 travel up 0.6%. Fatality rate decreased in H1 2010. USDOT manages traffic.",
2010-11-30,"Realized 1.1% increase in US vehicle miles traveled in November 2010 vs. 2009. Ongoing trends in highway construction, bike commuting, and traffic management. Expected holiday travel traffic increase.",
2010-12-31,"Realized VMT for December 2010 increased 0.6% from Dec 2009; cumulative 2010 VMT increased 0.7% from 2009. Traffic volumes are expected to continue increasing, remaining a key factor in transportation planning.",
2011-01-31,"Jan 2011 VMT increased 0.2% YoY. Decreased US travel speeds indicate growing traffic problems. High traffic volumes expected, especially peak hours/Fridays, with potential weather/construction impacts.",
2011-02-28,"Travel on US roads increased by 0.9% in February 2011 compared to February 2010; traffic volumes are generally expected to increase or remain steady, influencing transportation planning.",
2011-03-31,"US vehicle miles traveled decreased by 1.4% in March 2011 compared to March 2010, with an estimated 250.4 billion vehicle miles traveled.",
2011-04-30,"Total VMT decreased by 2.4% in April 2011 year-over-year. General context includes sustainable street design, highway networks, pedestrian safety, and FHWA studies on traffic volume.",
2011-05-31,"May 2011 vehicle miles traveled decreased by 1.9% year-over-year to 254.0 billion VMT. Ongoing concerns about traffic volumes, congestion, and transportation planning efforts.",
2011-06-30,Total US road travel decreased 1.4% in June 2011 compared to June 2010. Existing US-64 segments operate at Level of Service E under current traffic volumes.,
2011-07-31,Total US vehicle miles traveled decreased 2.5% in July 2011 vs. 2010. Traffic volumes stable or declining due to recent economic conditions.,
2011-08-31,"Realized -1.7% decline in vehicle miles traveled for August 2011. General facts about peak traffic volumes, low bus passengers, traffic planning, and typical volume differences on specific roads.",
2011-09-30,"September 2011 vehicle miles traveled decreased by 1.5% year-over-year. General facts on traffic volume data, bicycle infrastructure, and Northern Sea Route shipping increases.",
2011-10-31,Ongoing traffic congestion and high volumes; focus on mitigation strategies; realized -2.3% decline in vehicle miles traveled in October 2011 compared to 2010.,
2011-11-30,US vehicle miles traveled declined 0.9% in November 2011 compared to November 2010. Traffic management strategies prioritize volume data and density analysis.,
2011-12-31,Local authorities regularly survey traffic volume. The US Interstate System may have surpassed maximum vehicular volume. FHWA consolidated highway data reporting. Business travel is dominated by individuals aged 30-49. US vehicle miles traveled increased 1.3% in December 2011 compared to December 2010.,
2012-01-31,"Realized 1.6% increase in VMT for January 2012 vs. 2011. Continued high traffic volumes, congestion, and infrastructure needs. Ongoing traffic data analysis and management, including at US-Canada borders and major ports.",
2012-02-29,Traffic volume data and congestion are ongoing issues. CDC reported on road traffic accidents. Vehicle miles traveled increased by 1.8% in February 2012 compared to February 2011.,
2012-03-31,"General traffic management guidelines, safety factors, and seasonal effects on cycle volume are noted. US travel volume increased by 0.9% in March 2012 compared to March 2011, reaching 251.5 billion vehicle miles.",
2012-04-30,"Expected traffic increases due to tourist activities and peak travel seasons, including Easter Weekend (April 8th). Realized -0.4% year-over-year decline in travel for April 2012.",
2012-05-31,"May 2012 vehicle miles traveled (VMT) reported, showing a 2.3% increase from May 2011. Traffic surveys and volume counts were conducted, and rail traffic volumes were analyzed.",
2012-06-30,"June 2012 vehicle miles traveled increased 0.4% from June 2011. State DOTs reported on traffic analysis and road conditions, noting ongoing issues in key corridors.",
2012-07-31,"Nationwide vehicle miles traveled decreased by 0.3% in July 2012 vs. July 2011. High traffic volumes and congestion were expected during peak hours, with ongoing investment in traffic control systems.",
2012-08-31,"US vehicle miles traveled increased 1.2% in August 2012; high traffic demand in Juanita Drive Corridor; standard traffic volume metrics (DHV, AADT) and historical data were available.",
2012-09-30,"US vehicle miles traveled declined by 1.5% in September 2012 compared to the previous year; ongoing concerns about traffic volume, safety, and congestion.",
2012-10-31,"Overall travel (VMT) in October 2012 increased by 0.3% year-over-year, continuing a slow growth trend. Traffic volumes in Virginia fluctuated due to motorway widening.",
2012-11-30,US vehicle miles traveled increased 0.8% in November 2012. High traffic volumes and fuller flights were expected during peak travel periods like Thanksgiving.,
2012-12-31,"US vehicle miles traveled (VMT) decreased by 2.9% in December 2012 year-over-year. Traffic volumes remained high, with ongoing projects focusing on safety, real-time data, and managing congestion.",
2013-01-31,"US vehicle miles traveled increased 0.5% in January 2013 compared to January 2012, totaling 226.9 billion miles.",
2013-02-28,"US vehicle miles traveled declined by 1.4% in February 2013 compared to the previous year, totaling 214.6 billion vehicle miles.",
2013-03-31,US vehicle miles traveled decreased by 1.5% in March 2013 vs. March 2012. Anticipated traffic congestion for Easter morning.,
2013-04-30,"US travel on roads increased by 1.2% (2.9 billion vehicle miles) in April 2013 compared to April 2012, totaling 251.1 billion vehicle miles.",
2013-05-31,"Motor vehicle travel is primary in US; short-term traffic volumes stable, congestion persists. March 2013 VMT declined -1.5% year-over-year; cumulative 2013 VMT declined -0.8%. US Highway 41 traffic lower than 2007 projections.",
2013-06-30,"Total vehicle miles traveled (VMT) in June 2013 decreased by 0.4% year-over-year, with cumulative 2013 VMT down 0.1%.",
2013-07-31,"US vehicle miles traveled increased 1.6% in July 2013 year-over-year. High traffic volumes expected due to peak travel season and vacations, with ongoing traffic data collection and infrastructure planning.",
2013-08-31,Average hourly traffic volumes estimated; traffic volume is a key aspect of transportation planning; fatal crashes reported at high-volume intersections; high-volume travel corridors noted; vehicle miles traveled (VMT) increased by 1.3% in August 2013 compared to August 2012.,
2013-09-30,Realized fact: September 2013 vehicle miles traveled increased by 1.5% (241.7 billion miles) compared to September 2012. Traffic data collection and analysis are ongoing state and federal programs.,
2013-10-31,"Realized VMT increased by 2.3% in October 2013 vs. October 2012. Ongoing traffic volume monitoring, expected increases from highway projects and travel demands, and continued congestion.",
2013-11-30,US vehicle miles traveled decreased by 0.1% in November 2013 compared to November 2012; general traffic congestion expected during peak hours; annual growth in air passenger traffic.,
2013-12-31,"Realized 1.1% increase in vehicle miles traveled for December 2013. Expected moderate VMT growth with seasonal fluctuations, holiday traffic concerns, and ongoing challenges in predicting traffic levels.","Traffic volumes likely to remain steady or experience minimal growth, contradicting previous forecasts."
2014-01-31,"Realized -1.3% decline in US vehicle miles traveled for January 2014. General facts about traffic volume's role in speed limits, road design, and capacity management, including high volumes in Maryland corridors.",
2014-02-28,"US vehicle miles traveled declined by 0.9% in February 2014 year-over-year. Ongoing traffic management, infrastructure planning, and snow/ice response based on volume were noted.",
2014-03-31,Vehicle miles traveled increased 0.2% in March 2014 vs. March 2013. Short-term predictions include increased traffic/passenger volumes and traffic management strategies.,
2014-04-30,US vehicle miles traveled increased 1.8% in April 2014. High traffic volumes persisted at key entry points and specific road sections. Massachusetts planned real-time traffic system expansion.,
2014-05-31,"US vehicle miles traveled increased by 0.9% in May 2014 compared to May 2013, reaching 264.2 billion VMT, reflecting ongoing growth in motor vehicle travel.",
2014-06-30,Realized 1.4% increase in US vehicle miles traveled (261.7 billion VMT) for June 2014 compared to June 2013. General traffic volume concerns and congestion during peak hours.,
2014-07-31,US vehicle miles traveled increased 1.5% in July 2014 (266.8B miles). Expected summer traffic volume increases and potential construction-related calming measures.,
2014-08-31,August 2014 vehicle miles traveled increased 0.4% year-over-year. Expected traffic volume increase for Labor Day travel.,
2014-09-30,US Vehicle Miles Traveled (VMT) increased by 2.3% in September 2014 compared to September 2013.,
2014-10-31,"Realized 2.6% increase in US vehicle miles traveled for October 2014. Expected continued traffic volume growth, congestion, and ongoing efforts in data collection and analysis for transportation planning.",
2014-11-30,"US vehicle miles traveled increased by 1.1% in November 2014. High traffic volumes were expected, particularly during peak hours and the Thanksgiving holiday week, requiring ongoing management strategies.",
2014-12-31,Realized 5.0% year-over-year increase in Vehicle Miles Traveled for December 2014; ongoing road diet efforts and traffic management strategies.,
2015-01-31,TMAS publishes monthly traffic data; historical statistics available; NaTMEC assists DOTs; January 2015 travel volume increased 4.9% year-over-year.,
2015-02-28,Realized 2.8% increase in US vehicle miles traveled for February 2015. I-15 corridor experiences high traffic and special events; expected seasonal/roadwork fluctuations. Ongoing investment in traffic data collection and management; railroad capacity expansion due to growing freight/oil traffic.,
2015-03-31,"Realized 3.9% increase in vehicle miles traveled for March 2015 vs. March 2014; continued high traffic volumes and congestion expected, especially during peak periods; 2014 passenger volumes increased 2.5%.",
2015-04-30,US vehicle miles traveled increased 3.9% in April 2015 vs. April 2014. Daily traffic peaks in morning. Texas Transportation Plan 2040 aims to improve statewide system.,
2015-05-31,"US vehicle miles traveled increased 2.7-3.4% in May 2015 vs. May 2014. Traffic volume generally increased or remained high, leading to expected congestion and safety concerns.",
2015-06-30,"Total vehicle miles traveled in June 2015 increased by 3.9% year-over-year; daily traffic volumes on F.E. Everett Turnpike were 60,000-69,000.",
2015-07-31,US vehicle miles traveled increased by 3.9-4.2% in July 2015; general expectation of increasing traffic volumes and trip volumes in 2015; ongoing traffic management strategies like tolling plans.,
2015-08-31,"August 2015 VMT increased by 2.3% over August 2014, reaching 277.3 billion miles. VMT reached a historic high in H1 2015. Traffic volume and congestion were expected to continue increasing, especially during peak periods.",
2015-09-30,Realized 4.3% increase in vehicle miles traveled for September 2015 vs. 2014; expected high traffic during Labor Day weekend and general congestion.,
2015-10-31,"US vehicle miles traveled (VMT) increased by 2.4% in October 2015 compared to October 2014, reaching 273.5 billion miles.",
2015-11-30,Ongoing traffic congestion and high volumes; regular traffic data collection by DOTs; Sunday is the least busy traffic day; US vehicle miles traveled increased by 4.3% in November 2015 year-over-year.,
2015-12-31,"Realized 4.2% increase in US vehicle miles traveled for December 2015 compared to December 2014. Traffic volumes are generally high during peak hours, with expected fluctuations and ongoing national safety strategy implementation.",
2016-01-31,Vehicle miles traveled (VMT) increased by 2.0% (4.8 billion) in January 2016 compared to January 2015.,
2016-02-29,US vehicle miles traveled increased by 5.6% in February 2016 compared to the previous year. General traffic volume increases and congestion management efforts were ongoing.,
2016-03-31,"Vehicle miles traveled increased by 5.0% in March 2016 compared to March 2015, reaching 273.4 billion miles. US DOT released freight projections, and annual traffic data collection programs were active.",
2016-04-30,General traffic volume measurement practices and seasonal variation; ongoing US DOT program for traffic management; realized 2.6% increase in US vehicle miles traveled for April 2016 vs. April 2015.,
2016-05-31,"Overall vehicle miles traveled (VMT) increased by 2.0-2.1% in May 2016 compared to May 2015. Traffic volumes and congestion remained high, particularly during peak travel periods.",
2016-06-30,"Realized 3.2% increase in vehicle miles traveled (VMT) for June 2016 compared to June 2015. Expected high traffic volumes during peak summer travel seasons and holidays due to visitor growth. Ongoing use of traffic counts for transportation planning, funding, and real estate.",
2016-07-31,Vehicle miles traveled increased 2.0% in July 2016 vs. July 2015 (287.5 billion miles). High traffic volumes are expected during peak daylight hours and holiday travel season.,
2016-08-31,"US vehicle miles traveled increased by 3.4% (raw) and 2.5% (seasonally adjusted) in August 2016 vs. August 2015. Southwest accounted for 69.4% of Oakland Airport's passenger traffic. Traffic volumes are determined by ADT/DHV, monitored by sensors (I-65) and interactive maps (Delaware DOT).",
2016-09-30,"Realized 2.9% increase in vehicle miles traveled for September 2016; expected continued rise in traffic volume, congestion, and accident rates; ongoing use of traffic forecasting and big data.",
2016-10-31,Realized US vehicle miles traveled (VMT) for October 2016 increased year-over-year; expected persistent traffic congestion and steady volumes with peak increases.,
2016-11-30,"Realized 4.3% increase in vehicle miles traveled for November 2016 vs. 2015. Expected high traffic volumes during peak hours and holiday travel season, with potential weather impacts. Ongoing traffic data collection.",
2016-12-31,"December 2016 vehicle miles traveled increased by 0.5% from Dec 2015 (263.6B miles). Cumulative 2016 travel increased 2.8% (3,218.0B miles). High traffic and congestion expected due to holiday season.",
2017-01-31,"Vehicle miles traveled (VMT) increased by 2.2% in January 2017 compared to January 2016, reaching 242.3 billion miles. Increased passenger volumes were expected due to Christmas holiday travel.",
2017-02-28,"Travel on roads increased by 1.9% (4.4 billion VMT) in Feb 2017 vs. Feb 2016, reaching 233.4 billion VMT. Seasonally adjusted VMT increased by 1.6%.",
2017-03-31,Vehicle miles traveled increased by 0.8% (unadjusted) and 0.5% (seasonally adjusted) in March 2017 vs. March 2016; U.S. airlines carried all-time high passengers in 2016.,
2017-04-30,Estimated vehicle miles traveled for April 2017 increased 1.2% (unadjusted) and 2.1% (seasonally adjusted) compared to April 2016.,
2017-05-31,Realized 2.2% increase in vehicle miles traveled (VMT) for May 2017; expected heavy traffic and increased air travel due to Memorial Day holiday; ongoing use of traffic volume data for management.,
2017-06-30,Realized 1.2% increase in vehicle miles traveled for June 2017; high traffic volumes expected due to peak travel season and July 4th holiday anticipation.,
2017-07-31,July 2017 vehicle miles traveled increased 0.8% year-over-year; Tacoma Narrows Bridge underperformed projections; BTS released a new Commercial Flight Database.,
2017-08-31,"Vehicle miles traveled increased by 1.4% in August 2017 compared to prior year, reaching 283.3 billion miles.","Solar Eclipse on August 21 caused significant, historic traffic volume increases in multiple states like Wyoming, Idaho, New Jersey, and Colorado."
2017-09-30,US vehicle miles traveled (VMT) increased by 0.3% (0.9% seasonally adjusted) in September 2017 year-over-year. Ongoing investment in non-motorized infrastructure and continued increase in travel times on US 113.,
2017-10-31,Total US VMT increased by 1.2% (unadjusted) and 0.8% (seasonally adjusted) in October 2017; US government continues its strategy to boost travel and tourism.,
2017-11-30,November 2017 vehicle miles traveled increased 1.1% YoY. Muscatine's Mulberry Avenue reconstruction plan was underway. General facts about US traffic signals and AADT were noted.,
2017-12-31,"Realized 261.8 billion vehicle miles traveled in December 2017, up 0.7% from 2016. Expected extremely high traffic volumes and congestion due to holiday season travel, with over 107.3 million Americans traveling.",
2018-01-31,US vehicle miles traveled increased 0.4% (raw) and declined 0.1% (seasonally adjusted) in January 2018; traffic volume counts were conducted at various locations.,
2018-02-28,"February 2018 vehicle miles traveled decreased by 0.1% year-over-year, totaling 226.7 billion VMT. Traffic volumes generally remained steady/high with peak period increases.",
2018-03-31,"US vehicle miles traveled increased by 0.5-1.2% in March 2018; general increase in traffic volumes and congestion during peak periods, with AWDT volumes recorded on major highways.",
2018-04-30,"Realized -0.2% decrease in vehicle miles traveled for April 2018 vs. April 2017. Expected continued traffic volume increases, especially during peak hours, influenced by seasonal patterns and development.",
2018-05-31,Realized 0.8% increase in vehicle miles traveled (VMT) for May 2018 compared to May 2017; start of seasonal summer travel period.,Potential impact of high gas prices on travel.
2018-06-30,"Nationwide VMT increased by 0.3% in June 2018 (281.4 billion miles) compared to June 2017, aligning with expected peak summer travel season increases.",
2018-07-31,Realized 0.3% increase in vehicle miles traveled for July 2018 compared to July 2017 (288.1 billion VMT); low traffic volumes and speeds on local streets at window start.,
2018-08-31,"Realized 1.2% YOY increase in August 2018 VMT; expected high traffic volumes and congestion, particularly around peak travel seasons like Labor Day.",
2018-09-30,Realized US vehicle miles traveled for September 2018 decreased by 0.8% (unadjusted) or increased by 0.3% (seasonally adjusted) year-over-year. General traffic volumes and congestion remain high.,
2018-10-31,Factual definitions of traffic volume (AADT); RCTC 91 Express Lanes Toll Policy and ongoing traffic management; Realized 1.2% increase in vehicle miles traveled for October 2018 vs. October 2017; General expectation of continued high traffic.,
2018-11-30,"Traffic volume testing on Lee County Road 159; Thanksgiving week projected 13-year high US traffic, 20% increase; November 2018 VMT increased 0.3% year-over-year.",
2018-12-31,"Realized US VMT for December 2018 increased 0.7% year-over-year, with seasonally adjusted VMT up 1.1%. Context includes general facts on traffic data collection, planning, and management systems and specific regional traffic patterns.",
2019-01-31,"Vehicle miles traveled (VMT) increased by 1.8% (unadjusted) and 1.5% (seasonally adjusted) in January 2019 compared to January 2018, reaching 250.1-270.9 billion miles.",
2019-02-28,"February 2019 vehicle miles traveled declined -0.4% YoY. Ongoing issues: increased rural traffic, high volumes on Route 30 (Lancaster County), and congestion costs.",
2019-03-31,Traffic volumes and speeds measured; US DOT supported congestion document; FHWA reported increased US traffic volumes; US VMT for March 2019 increased by 0.3-0.9% vs. March 2018; Parker Road Corridor Plan analyzed traffic.,
2019-04-30,"Estimated 75.3 million scheduled service passengers in US. Vehicle miles traveled increased 2.5% (unadjusted) and 2% (seasonally adjusted) over April 2018, reaching 279.3 billion miles.",
2019-05-31,Realized 1.0% increase in vehicle miles traveled (VMT) for May 2019 vs. May 2018. AAA predicted second-highest travel volume for 2019 Memorial Day weekend.,
2019-06-30,"Moderate to high traffic volumes expected. US vehicle miles traveled decreased 0.3% YoY, but increased 0.6% seasonally adjusted for June 2019.",
2019-07-31,"Expected heavy traffic for 4th of July holiday week; US vehicle miles traveled increased 1.7% year-over-year in July 2019, with high volumes at airports.",
2019-08-31,Realized 0.7% increase in US vehicle miles traveled for August 2019 compared to August 2018; ongoing traffic monitoring and expected congestion.,
2019-09-30,Expected increased traffic volume during Labor Day weekend and rush hours; realized 1.7% increase in US vehicle miles traveled in September 2019 year-over-year.,
2019-10-31,"October 2019 VMT increased 1.0% year-over-year to 285.1 billion miles. Traffic data was reported by authorities, with congestion and weekend travel noted as accident causes, and traffic volume used as an economic indicator.",
2019-11-30,-0.1% change in vehicle miles traveled for November 2019 vs. prior year; 34% decline in traffic on SR 520 after electronic tolling; routine traffic data collection by authorities.,
2019-12-31,"Realized vehicle miles traveled (VMT) increased by 1.3% in December 2019 vs. 2018, totaling 273.8 billion miles. Expected holiday season traffic congestion, with Dec 22nd predicted as the busiest air travel day.",
2020-01-31,"Traffic flow improved 62% (early Jan); Penn Street Bridge daily volume 33,796 vehicles; Jan 2020 VMT increased 2.1% (unadjusted) and 1.6% (seasonally adjusted) vs. Jan 2019.",
2020-02-29,Realized 2.2% increase in vehicle miles traveled for February 2020 compared to February 2019. Expected high traffic volumes and congestion following historical patterns.,
2020-03-31,Ongoing collection and analysis of traffic volume data by state DOTs for metrics like AADT. Realized -18.6% decrease in vehicle miles traveled for March 2020 compared to March 2019.,Reduced travel demand and traffic volume across the US due to the COVID-19 pandemic.
2020-04-30,"Overall vehicle miles traveled (VMT) decreased by 39.8% in April 2020 compared to April 2019, with weekly interstate VMT drops between 43-47%.",COVID-19 pandemic and related social distancing measures and travel restrictions.
2020-05-31,"Overall VMT declined 25.5% in May 2020 vs. May 2019. Weekly interstate VMT decreased 25-37% year-over-year, with a slight week-over-week increase by month-end.",Ongoing COVID-19 pandemic and associated travel restrictions; states began gradual reopening.
2020-06-30,"Realized significant decrease in vehicle miles traveled (VMT) and traffic volume in June 2020, with personal travel down 7% and total VMT down 13-14.5% from June 2019, due to ongoing pandemic effects.",
2020-07-31,"Overall nationwide travel increased to pre-COVID levels in late June. However, total vehicle miles traveled in July 2020 decreased by 11.2% compared to July 2019 and decreased from June 2020.",
2020-08-31,"US vehicle miles traveled declined by 12.3% in August 2020 compared to August 2019 due to ongoing COVID-19 impacts, with expected fluctuations as restrictions lift.",
2020-09-30,"Overall US VMT for September 2020 declined 8.6% year-over-year. Weekly VMT showed minor fluctuations, with some areas like Port Authority crossings nearing pre-pandemic levels.",
2020-10-31,"Total US vehicle miles traveled (VMT) declined 8.8% in October 2020 compared to October 2019. Weekly VMT showed slight decreases, remaining below pre-pandemic levels.",
2020-11-30,"VMT on interstate highways consistently decreased compared to 2019 (e.g., -10% to -14% weekly); overall November VMT down 11.1%. Passenger VMT declined more, truck VMT increased.","Ongoing COVID-19 pandemic continued to significantly affect travel behavior, leading to VMT declines and potential further restrictions due to surging cases."
2020-12-31,"Realized VMT decreased 10.3% in Dec 2020 vs 2019. Weekly VMT showed passenger decline, truck increase, influenced by pandemic, holiday travel, and winter weather.",
2021-01-31,"Realized VMT for January 2021 decreased 11.3% vs Jan 2020 (223.3B miles). Weekly interstate VMT fluctuated, with passenger VMT decreasing and truck VMT increasing compared to 2019. Traffic reports and data releases occurred.",
2021-02-28,"Overall US VMT for February 2021 declined by 10-12% compared to Feb 2020 due to the ongoing COVID-19 pandemic. Weekly VMT remained below 2019 levels, but showed a 10% increase in the last week.",
2021-03-31,"Weekly VMT fluctuated, generally increasing from previous week but remaining below 2019 levels. Total March 2021 VMT increased 19% from March 2020.","Ongoing recovery from the pandemic, driven by rising vaccination rates and easing travel restrictions."
2021-04-30,"April 2021 VMT was 256.5 billion miles, up 54.6% year-over-year, reflecting pandemic recovery. Weekly VMT fluctuated, with passenger VMT decreasing and truck VMT increasing.",
2021-05-31,"May 2021 VMT reached 273.9 billion miles, up 28.7% from May 2020, rebounding to near pre-pandemic levels. Weekly interstate VMT ranged 16.0-16.5 billion miles, with truck VMT up 12% vs 2019.",
2021-06-30,"Weekly VMT on interstate highways fluctuated (17.2B, 16.8B, 17.2B, 16.9B miles); total VMT for June 2021 increased 14.5% over June 2020, reaching 282.5 billion miles.",
2021-07-31,"Overall VMT for July 2021 increased 11.5-13.1% year-over-year. Weekly VMT fluctuated, with truck travel higher than 2019, while passenger travel lagged. Busy July 4th travel was expected.",
